statusesCount,followersCount,favoritesCount,friendsCount,name,created,screenName,location,lang,id,followRequestSent
3941,287,95,305,kyana,2011-11-04T15:28:50Z,kyana_kyana_,たぶん、いや東京…。,ja,404900165,FALSE
581,556,67,1752,Keith_hearts,2013-02-16T08:12:01Z,Kool_Keezy,Potchefstroom,en,1185128504,FALSE
9141,1220,133,1994,ぱーる＠(´・ω・｀)春雨,2012-10-20T06:45:08Z,cxb01045,あほの子星雲,ja,892636718,FALSE
1578,23484,55,16853,Jo Thornicroft,2011-09-28T13:27:38Z,ors_spray,Altrincham,en,381513830,FALSE
572,144,2,1735,Patricia,2011-10-02T01:09:01Z,patriciaking69,NA,en,383512631,FALSE
0,3,0,897,서성만,2011-01-20T02:40:44Z,Brigreen83,NA,en,240506194,FALSE
68,245,16,555,rakuyou,2013-06-17T10:12:31Z,rakuyou5656,NA,ja,1524450234,FALSE
0,6,0,648,Trade Quality,2011-11-18T00:58:11Z,tradequality,NA,pt,415188106,FALSE
7522,2312,223,2182,nakanaka,2010-06-09T14:03:22Z,nakasotakayuki,NA,ja,153805054,FALSE
76,4269,44,4487,ま ど ⊿,2013-10-28T18:22:26Z,irony_rainyday,NA,ja,2161379868,FALSE
1157,1068,35,1358,浅草橋 ネコCafe Kei’s,2014-06-06T06:48:12Z,CatCafeKeis,台東区浅草橋,ja,2549420143,FALSE
26763,202918,141,206585,무지개,2009-11-03T06:46:28Z,rainbowjeon,NA,ko,87126072,FALSE
11,15,5,38,Thabang Bongani,2014-10-17T07:00:48Z,ThabangBongs,"Polokwane, City",en,2834848162,FALSE
319,1764,1,1778,drivinglesson.com,2014-04-30T18:44:08Z,drivelessoncom,NA,en-gb,2471370757,FALSE
3858,231,230,277,.,2013-02-03T07:05:51Z,k7_31,NA,ja,1144448827,FALSE
97162,16496,17,17963,嬉々ゆう＠相互フォロー希望,2013-06-12T20:18:32Z,youchan2233,紀州 和歌山,ja,1511532338,FALSE
3584,96,31,2939,Joana Lourenço,2009-08-04T19:24:42Z,JoFiVeLo,Portugal,en,62903428,FALSE
554,16320,124,16543,工藤新一,2012-12-28T00:07:35Z,kudousinnitida,神奈川県,ja,1040912438,FALSE
1139,8407,92,3777,AsteroidsGalaxyTour,2009-03-09T21:51:13Z,theasteroids,Copenhagen/Denmark,en,23508335,FALSE
122,675,0,924,진혜연,2014-10-20T02:26:30Z,jinhyeeoun,NA,ko,2866234940,FALSE
3,9105,0,9624,休止中,2011-04-09T14:51:15Z,Success__A,大阪,ja,279568336,FALSE
627,1104,654,1136,Tripple M,2011-10-11T15:39:55Z,WhoisTripp,VA Beach / Amelia Island,en,388931591,FALSE
1867,394,0,896,Green Party,2009-04-23T04:48:32Z,greeparty,New York,en,34535960,FALSE
785,2585,406,2476,Browns Mansfield,2014-08-01T08:26:15Z,BrownsMansfield,"Mansfield, Notts",en,2697724154,FALSE
4,32,0,68,aika,2015-03-01T05:05:12Z,aika07112233,NA,ja,3051829272,FALSE
28,441,0,489,Sandy  Serrano,2011-08-18T19:44:04Z,sandygs98,NA,es,357704447,FALSE
4,11,6,881,rueljb,2012-03-29T06:36:21Z,rueljb1014,Philippines,en,539727665,FALSE
97,31,0,429,Carole Parent,2011-05-05T15:26:49Z,CaroleParent91,NA,fr,293562374,FALSE
1107,310,822,663,コロの飼い主,2014-03-24T05:28:26Z,kouchi456,NA,ja,2408412458,FALSE
336,1551,11,1744,除菌・消臭・防カビ剤 パナセア®,2013-02-06T10:10:12Z,panaceaokinawa,公式Facebookページ,ja,1153555458,FALSE
2206,4990,1,5477,koma,2011-03-13T17:23:38Z,koma2323,NA,ja,265508446,FALSE
486,2755,2,2990,Mike Carow,2013-09-02T13:58:30Z,MikeCarow,"Milwaukee, WI",en,1722392394,FALSE
34,14,0,349,ななち★うら,2015-11-15T14:18:04Z,397rfmj30g,NA,en,4246281618,FALSE
229,260,250,217,ぷりん,2014-11-22T13:00:27Z,pome_purin,NA,ja,2907190855,FALSE
46387,15163,8,15435,友美,2012-09-23T23:34:01Z,ys_tomomi,愛知・一宮,ja,842591510,FALSE
688,1207,451,1045,Mariia Rubtcova,2013-01-07T17:01:44Z,MariiaRubtcova,St. Petersburg,ru,1068768380,FALSE
23,131,14,172,佐々木麗香,2014-10-30T21:55:22Z,tano_rrrk,NA,ja,2883924758,FALSE
286,297,0,388,姫子,2012-06-02T09:22:11Z,nonohara_himeko,NA,ja,597330195,FALSE
1,5,0,284,Réka Körmendi,2014-08-11T21:15:11Z,rekakormendi11,NA,en,2740246595,FALSE
6696,562018,101,355238,Aleksandr Gorin,2011-12-14T15:54:00Z,APGorin,Москва,ru,436795156,FALSE
22912,7499,0,7110,サンクラウドタイヤ,2011-02-06T13:01:55Z,suncloudtire,神奈川県相模原市緑区西橋本２－２３－１２,ja,248187382,FALSE
0,55,510,175,天道太子,2011-12-03T13:42:23Z,sonick_ta0,NA,ja,427399167,FALSE
817,6453,0,6527,lyu1,2010-02-23T09:07:51Z,lyu1_,東京都,ja,116692621,FALSE
76,358,0,354,日本国士,2011-07-06T07:55:50Z,VivaMutterland,日本国大阪市中央区大手前　,ja,330199114,FALSE
37,589,22,2141,Cheeky Rooms,2014-07-20T06:29:39Z,CheekyRooms,NA,en,2718500133,FALSE
7835,140,7773,115,陽子,2014-04-20T16:42:06Z,JpYonyonv6,NA,ja,2455269828,FALSE
1,5891,0,6071,・・・・・,2014-05-19T12:36:20Z,ttttt00000ttttt,NA,ja,2507319080,FALSE
6953,1676,0,1881,yukitter,2011-07-29T05:03:49Z,6_6Yukitter,NA,ja,344513107,FALSE
4219,42376,70,42252,Grey Muir,2012-06-16T04:19:51Z,Greymuir,San Francisco Bay Area,en,609760335,FALSE
12,92,1,184,井口 祥碧,2014-12-31T01:02:26Z,iguti669,NA,ja,2952864043,FALSE
3412,66743,1558,3913,Adam Gabriel,2011-11-10T01:20:50Z,TheAdamGabriel,"New York, Baby!",en,408898240,FALSE
54,29,3,58,Dillon Padayachi,2011-06-07T18:09:02Z,Dillon626,Durban,en,312809470,FALSE
16,31,0,99,Judith Mokoka,2011-05-01T07:18:21Z,ribecious,Nylstroom,en,290957516,FALSE
18,63,132,221,Sizwe Clement Chiyi,2014-10-01T20:02:19Z,SChiyi,"Pietermaritzburg, South Africa",en,2798855014,FALSE
6918,328,5965,339,あるぱか,2014-07-09T10:52:51Z,arupaka_0505,NA,ja,2613374221,FALSE
57,67,7,187,Nin_T,2011-05-16T17:38:56Z,NingiTshabane,Leondale,en,299787629,FALSE
2276,322,1118,365,たっくん(元・團佑太),2013-07-26T14:00:01Z,rikujo1998,参議院大阪府選挙区,ja,1623045289,FALSE
4117,39780,7,40167,kurahashi,2012-07-25T14:38:45Z,5mamechishiki,NA,ja,716169830,FALSE
150,113,1,142,JUSTIN_EMS_1,2014-06-26T11:59:53Z,EmsJustin,GAUTENG_WEST RAND,en,2643722157,FALSE
15902,27669,0,29297,Rahul raj,2015-02-05T22:17:50Z,i_R_Raj,NA,en,3010543722,FALSE
36974,2822,0,2872,mobile_shiso,2012-08-02T05:06:13Z,mobile_shiso,大阪府/兵庫県,ja,732186764,FALSE
8,17,0,1329,KrolinaHO,2010-03-30T21:29:29Z,karolinah2o,"Colombia, Bogota",es,128013275,FALSE
3,3,0,15,Tbybath,2012-05-06T10:39:02Z,Tbybath,NA,ja,572507693,FALSE
263,351,0,332,Akira,2016-02-09T08:46:16Z,ue9fuois,NA,ja,4882041918,FALSE
4783,8674,0,9276,BitClub Network,2015-09-08T13:57:21Z,BitClubNet,Worldwide,en,3493560012,FALSE
3,1497,0,1569,ブレイク間違いなし！若手イケメン俳優,2014-08-23T01:24:51Z,ksi0otvq,NA,ja,2757288325,FALSE
17803,1800,0,1786,ネットビジネス,2012-12-20T13:32:17Z,umaninz,NA,ja,1024272175,FALSE
397,3368,0,3199,1eurowebsite,2011-12-07T15:36:52Z,1_eurowebsite,Nederland,nl,430792914,FALSE
269,61,0,283,Seliverst Omdahl,2014-11-19T14:11:47Z,OmdahlSeliverst,NA,ru,2884093594,FALSE
33032,69686,45,69754,ゆるキャラ情報基地,2011-03-09T03:18:24Z,TIBIsanpo,NA,ja,262967135,FALSE
1157,638,757,819,元リーマン＠Asao_Fight!,2009-08-03T02:07:31Z,motoryman_doala,大阪府,ja,62408971,FALSE
70471,2982,0,3394,tabatabook,2011-09-15T02:19:55Z,taba8p,東京都,ja,373706561,FALSE
1595,1282,0,1741,江坂コン！【街コンジャパン公認】,2012-07-31T14:40:51Z,esaka_con,NA,ja,728533495,FALSE
1720,1108,148,1008,Jeff Mutondo,2014-05-30T08:10:34Z,Dr_Mutondo_Jeff,"Lusaka, Zambia",en,2571937043,FALSE
2641,174,0,1466,Johny Crack,2011-02-16T00:19:26Z,johny_crack,England,en,252824281,FALSE
5,4,4,408,LM,2013-01-08T22:13:34Z,EstelleStela,NA,fr,1072152235,FALSE
180594,10648,39,9782,一生風邪引かない　ヤフオク販売,2010-01-24T15:02:37Z,achfx2010,板橋区常盤台駅、埼玉大宮公園駅周辺,ja,108020345,FALSE
21767,40292,811,44142,新潟　浅見,2010-10-25T10:42:37Z,asuka_masanori,新潟県新潟市,ja,207449921,FALSE
1,58,0,301,Camilo Luna,2011-08-28T03:41:45Z,drmoondesign,NA,en,363460715,FALSE
324,2493,5,2527,コンジャア,2009-07-19T17:16:47Z,conjure0506,神奈川県,ja,58242436,FALSE
339,71,17,284,Jeremiah Amos Peña,2009-11-11T08:30:54Z,jrmhpena,Philippines,en,89139311,FALSE
10696,2919,12984,3832,Zumption,2014-03-18T23:45:10Z,Zumption,NA,en,2396929442,FALSE
3182,1044,337,1659,インベスト.com,2009-10-02T19:03:38Z,hiroshi4719,Kyoto,ja,79260438,FALSE
22923,9941,0,9100,相互フォローPR,2011-12-22T07:08:22Z,TweetPR_follow,JAPAN,ja,443492300,FALSE
19966,22856,5,18679,サンクチュアリ出版 金子仁哉,2009-11-24T03:10:51Z,SANCTUARY_JINYA,ニューヨーク,ja,92186864,FALSE
1159,299,12,339,みうらかずや,2011-11-30T02:20:17Z,bass24k,千葉県印西市,ja,424689022,FALSE
6754,68048,19,65949,チヌ釣り師のチヌパラダイス,2010-04-02T10:45:04Z,ChinuPara,チヌ師の聖地　広島県,ja,128844526,FALSE
5968,12552,2,12656,chibita,2014-01-04T21:03:00Z,chibita17,千葉の成田,ja,2276661643,FALSE
716,1780,0,1922,おしゃれで可愛いネイルたち♡,2014-07-15T12:27:56Z,oshare_ni_nail,NA,ja,2647512894,FALSE
98,11,0,39,はぁちゃん,2012-06-23T23:23:40Z,AWAYOKUBA12321,NA,ja,616570837,FALSE
2313,245,403,253,なかやま ちこ,2012-05-14T13:48:15Z,_chikos,NA,ja,579895234,FALSE
60,2917,4,1856,ねこ飼い＠相互フォロー募集中,2010-01-20T04:25:20Z,papaDavide,渋谷、表参道、代々木公園、丸ノ内,ja,106626831,FALSE
0,141,0,486,Олег Незванов,2013-06-05T09:22:30Z,nezv1,NA,ru,1484565085,FALSE
592,257,0,783,Oktyabrina Attridge,2014-08-27T15:52:27Z,OAttridge,Россия,ru,2773651304,FALSE
1,7,0,3575,John Carbonetti,2015-10-27T04:26:13Z,CarbonettiJohn,NA,en,4031677154,FALSE
1327,264,177,123,Two Live Fools,2016-01-25T19:39:24Z,2livefools,"Urbana, IL",en,4846608113,FALSE
228,2031,38,2023,富永留利子,2013-02-23T23:32:08Z,tominaga_ruriko,Tokyo,en,1213970095,FALSE
13,1167,0,1122,通販大好き♡楽天・アマゾンの流行商品一覧,2014-10-03T07:45:54Z,rakutenryuko,NA,ja,2801555315,FALSE
3824,6282,384,6287,❤(・ε・｀)Mukku❤,2013-09-03T09:06:52Z,ayaka_peach,高1✨,ja,1724932327,FALSE
265,29,0,86,でめたん,2012-03-01T11:56:40Z,daitakuheriheri,大西洋(願望),ja,510124810,FALSE
1628,703,0,1360,LavonaTalarico238,2013-07-01T05:28:12Z,LavonaTalarico2,NA,en,1559744089,FALSE
125,294,0,895,カジュアルプリンセス,2011-08-31T09:20:38Z,casual_princess,tokyo,ja,365358081,FALSE
556,1198,168,1170,It's Only Business,2012-12-28T00:23:34Z,Kent_IOB,UK,en,1040947045,FALSE
107,179,0,633,CLE Web Guy,2011-07-25T03:47:03Z,CLEWebGuy,NA,en,341891780,FALSE
310,284,78,838,SeasonalHomeComfort,2014-11-13T20:31:39Z,SeasonalHomeCo,"Mississauga, Ontario",en,2875591745,FALSE
23,32,0,94,Ben Bradshaw,2011-09-05T12:37:09Z,purplepandaweb,"Leicester, UK",en,368308878,FALSE
0,1,0,540,Mike Luo,2011-10-26T01:29:05Z,mikeluo2,NA,en,398422139,FALSE
1098,5205,4,4878,ひろ,2014-11-17T14:42:21Z,basebb555,NA,ja,2902836716,FALSE
18,152,0,1582,erman,2011-03-04T23:34:16Z,akerty35,Turkey,en,260956806,FALSE
20,65,0,508,Rasulu Ishola Ambali,2009-12-08T22:30:25Z,3rdWorldFound,Colombia,en,95516946,FALSE
111195,5959,8781,5953,Alberto P. Lorandi M,2010-03-06T07:11:22Z,alorandi,Veracruz,es,120372396,FALSE
0,3,0,309,edson,2009-09-09T02:18:17Z,rrusseau,NA,en,72738638,FALSE
821,14134,120,15846,マッスル斉藤,2010-05-23T08:26:00Z,Toshico1986,神奈川,ja,147129211,FALSE
808,961,35,2460,Javier Carreras,2009-12-19T13:37:50Z,javipy,"Canindeyu, Paraguay",es,97900228,FALSE
211636,19959,414705,3644,ウェブㅤㅤ( 萌えちゃんのパパ )ㅤㅤㅤ,2009-12-19T03:28:50Z,theemmdubb,"Toshima-ku, Tokyo",en,97808929,FALSE
2275,1222,0,1350,相互フォロー２００％支援,2013-08-11T12:58:18Z,sougo_200sien,日本　JAPAN,ja,1662524593,FALSE
385,114,0,501,Iliodor Vasseur,2014-10-03T10:32:51Z,IliodorV,Россия,ru,2801678007,FALSE
23696,1726,2,2031,ａｕショップ宮原,2010-05-26T11:10:54Z,aumiyahara,埼玉県さいたま市北区吉野町2-16-8,ja,148308971,FALSE
468,15823,14,16940,二人のための上質なお宿,2013-08-21T21:03:49Z,joushituyado,(*^_^*),ja,1689255967,FALSE
5791,3166,380,3218,Alex Goldstein,2013-01-06T21:04:58Z,AlexOGoldstein,Harrogate and London,en,1066704332,FALSE
689,368,744,610,AverageJoe,2016-02-28T02:08:12Z,JoeWearableTech,"Vancouver, British Columbia",en,703763599496388608,FALSE
4,2,4,43,nkosinathi,2015-08-28T10:39:42Z,nkosina16465149,NA,en,3467501955,FALSE
9629,2994,313,4562,Ag Valley Coop,2013-10-10T22:39:38Z,agvalleycoop,"Nebraska and Kansas, USA",en,1952739114,FALSE
317,89,538,524,Kai Oliver Quambusch,2014-04-14T20:23:00Z,synner_lda,"Cologne, de",de,2444439145,FALSE
29520,4015,21637,4444,Margo Rospond,2011-02-14T00:12:41Z,Chopinkent,SaveOurDolphins,en,251853550,FALSE
802,5733,2,5812,LiveLongAndProsper相互,2012-10-16T02:03:17Z,vulcanese,NA,ja,883494073,FALSE
60688,12195,403,10176,全自動お掃除兵長bot,2013-05-10T16:06:09Z,hey_cho_cleanUp,ルンバの上,ja,1418480395,FALSE
12814,8923,0,8904,miki♪♪相互フォロー確実♪♪,2013-10-03T02:58:53Z,miki80726065,NA,ja,1929043848,FALSE
0,64,0,66,llPuccine,2014-03-20T22:28:17Z,llPuccine,NA,en,2425645773,FALSE
65,74,0,463,Ashley686Jackso,2012-12-31T23:13:42Z,Ashley686Jackso,USA,en,1051390909,FALSE
74,49,26,304,Kara Sparks,2011-05-13T04:57:47Z,KaraSparkssmr,Oceanside,en,297815498,FALSE
716,465,172,445,サーザ,2014-07-09T10:59:19Z,edxY1r5OZsIu6m2,北朝鮮,ja,2613384151,FALSE
23951,58695,3390,61429,JobsearchNorway,2012-09-24T17:17:59Z,JobsearchNorway,Norway,en,843947820,FALSE
4177,8863,0,8758,金太郎,2015-03-03T03:04:23Z,kitaro7854,NA,ja,3059032172,FALSE
764,1297,358,3078,Paul Roberts,2011-10-12T14:39:46Z,roberts_robbo,"Wales, United Kingdom, Buckley",en,389498172,FALSE
742,421,1,1613,T.U.F　ザイグル日本総代理店,2011-06-27T08:03:12Z,zaigle2ps,青梅,ja,324818369,FALSE
151,8156,1,7483,ケイ,2012-02-06T11:04:15Z,5kei_5,東京都港区\六本木,ja,484669690,FALSE
3166,1049,107,1897,蝋兄[テラサキ☆ミサ],2010-03-15T13:12:59Z,therapymk3,東京八王子ときどき北京,ja,123243056,FALSE
54983,147638,1204,139697,PC علي,2010-09-22T08:22:50Z,Biladyy,Australia,en,193617846,FALSE
1446,21383,1,21211,起業を目指す男、KOIKE,2013-04-21T11:59:26Z,Companykk,NA,ja,1369404955,FALSE
500,1570,20,1517,集団で会話が続く秘密の◯◯法,2015-10-22T05:00:07Z,14875222g,NA,ja,3976693273,FALSE
2,7,0,15,haruka,2014-03-29T08:28:41Z,dietmscapel,NA,ja,2417152758,FALSE
1322,653,422,2002,Teresa Huguet-Termes,2012-01-10T15:55:40Z,terohuguet,Barcelona,es,460283936,FALSE
5510,24053,3562,26357,BOB@のんびりライフpapa 4月沖縄,2012-01-04T04:39:05Z,AllfruitsBob,⬇︎今から収入源構築できるメルマガ( ´ ▽ ` )ﾉ,ja,454582000,FALSE
12,253,0,1786,jeneffer,2011-03-01T10:20:59Z,jeny_lilac,austin,en,259195818,FALSE
22,29,0,195,chinterest,2012-11-27T10:11:51Z,chinterest1,Chinnyland,en,973632001,FALSE
72696,4781,13876,5179,msb,2011-01-22T09:44:01Z,budgeco,"Perth, Western Australia",en,241467540,FALSE
500,355,507,1233,DeliveryROI,2016-03-05T10:49:48Z,AnubhavRoi,"New Delhi, India",en,706069192487804928,FALSE
39,31,11,2233,Liam,2013-06-22T14:24:59Z,Liamblenes,NA,en,1538805504,FALSE
1242,276,38,392,Carman Augustus,2011-08-19T12:23:16Z,CarmsAndMarc,"PMB, SA",en,358124182,FALSE
0,1,0,2002,Serenity Feels,2015-11-21T22:11:47Z,serenity_feels,NA,en,4245146849,FALSE
7217,21332,10701,19584,Sam Bananahammock©,2012-09-14T20:24:56Z,Sam_stone31,"Calgary, Alberta",en,823939543,FALSE
754,2422,0,2329,セラピスト起業家のサロン集客塾100%返,2012-12-24T01:23:16Z,mailani777,神戸、大阪、東京,ja,1031688769,FALSE
36031,722,1940,764,ゆうき@のもしま,2013-09-05T03:27:16Z,d_nmsm831,NA,ja,1730640198,FALSE
10534,400,2,373,東京のうた,2012-12-19T01:28:51Z,TokyoUtaBot,NA,ja,1021067029,FALSE
13,35,6,208,Tshepiso Ngobeni,2014-10-15T21:13:08Z,hopengobeni2,NA,en,2832759065,FALSE
7932,1155,4,1366,Biskra,2009-11-18T13:49:53Z,biskra7,"Biskra, Algeria",en,90873340,FALSE
1809,34698,77,34108,Succeed In Every Way,2009-08-25T17:00:40Z,succeedNLP,Boulder/FoCo/Denver Colorado,en,68744582,FALSE
68685,640808,195,379405,俵屋年彦,2009-07-22T12:24:57Z,tawarayat,札幌,ja,59111213,FALSE
926918,20561,0,22163,しまむらアンテナ,2012-11-25T09:29:17Z,smmrkn,NA,ja,969715098,FALSE
250448,8642,0,7984,初心者でもわかる！アフィリエイトの始め方,2013-08-02T07:58:09Z,afirieitohajime,NA,ja,1639902398,FALSE
266,3237,0,3411,デイリー旬ワード【公式】,2014-01-21T10:02:08Z,daily_words_com,NA,ja,2302842517,FALSE
43,3695,5,4328,Jason	Nolan,2014-04-10T16:59:58Z,ruqemuxediwo,Lansing 	Michigan,en,2437285783,FALSE
2,6,5,4117,william achcar,2011-11-17T07:59:13Z,williamhera,lebanon zambia,en,414603088,FALSE
177,950,39,1765,beril aktaş,2014-11-03T12:23:13Z,devonna35,izmir/buca,tr,2858782366,FALSE
1557,2766,3402,2964,clover,2014-09-25T11:47:24Z,BeliveDon,NA,ja,2831637750,FALSE
243,45,170,73,HUDSONBART2k4y,2013-07-11T19:02:55Z,HUDSONBART2k4y,Zurich,en,1586544600,FALSE
854,907,0,1380,株式会社福福不動産,2014-10-18T06:57:58Z,fukufukufudosan,NA,ja,2862092677,FALSE
1217,1804,25037,1961,瀬島りう,2014-10-30T15:58:40Z,setouriu,NA,ja,2883582415,FALSE
2984,31383,19,21872,グラドル自画撮り部！,2014-04-04T15:19:32Z,sexy_baby_jp,NA,en,2427442004,FALSE
3,37,2,277,Best Buy Gift Card,2015-09-12T11:16:15Z,MariOdenwelle,"Brockport, NY",en,3537279200,FALSE
727,322,9,1284,Banji Ademuyiwa,2011-07-10T10:58:07Z,stacato6,City of D Kings,en,332756375,FALSE
10396,20742,53,20695,マロニ～,2013-07-08T08:05:54Z,cef65270,大阪,ja,1577079110,FALSE
1714,481,430,1073,ن,2007-07-10T14:18:56Z,jeik,"tokyo, japan",en,7373032,FALSE
18833,314,97,319,くろずん(89),2010-01-05T11:02:42Z,vinegared,200万都市,ja,102030701,FALSE
53,1030,63229,1691,kazuo sakata,2014-04-12T14:29:03Z,KazuoYuuko,NA,ja,2440088886,FALSE
3821,4289,287,2571,Mike Thomas,2009-04-23T08:19:37Z,debtwizard,London,en,34566554,FALSE
80,175,0,1670,aslam,2011-02-14T13:28:08Z,rajoraj2099,Pakistan,en,252089368,FALSE
156,82,8306,562,Michelle Rincon,2011-09-01T17:35:12Z,RinconMichelle,"Higuey,Dominican republic",en,366157530,FALSE
50442,21795,0,21786,おすすめコスメ　自動リフォロー100%,2015-01-17T05:39:55Z,yskodawari102,NA,ja,2986467474,FALSE
0,4,0,459,Tigre,2015-01-17T13:15:42Z,tigerbordeaux,NA,fr,2987066293,FALSE
33570,24727,12102,24757,Mohamed,2010-05-31T22:28:29Z,mogaber45,"Texas, USA",en,150424794,FALSE
129313,1774,0,2024,kepw,2011-06-29T11:24:09Z,digital_navi002,大阪市,ja,326101746,FALSE
15733,2815,10678,2767,写真の鉄人　橋本正弘,2014-12-08T02:26:00Z,hasimot50730552,広島市,ja,2922245977,FALSE
732,397,31,470,Atlas Physique,2011-11-27T17:34:58Z,Nick_PT_Fitness,Manchester,en,422774647,FALSE
16888,207754,0,73700,Prayer and Healing,2010-04-14T03:59:04Z,Prayer_Healing,NA,en,132769438,FALSE
8692,2065,0,2228,aimi,2013-04-29T10:58:37Z,aimiaiopk,NA,ja,1389239714,FALSE
54374,2374,2495,1309,WorldConsultingGroup,2009-05-18T17:59:16Z,WorldConsulting,NA,en,40926935,FALSE
58,125,4,332,rocio,2014-04-01T02:01:27Z,rociiovivas021,NA,en,2451230158,FALSE
50,19,19,531,xMrTroll,2013-10-16T02:38:48Z,xMrTroll,MC Sweg,en,1963816724,FALSE
6451,6064,12,6847,PerformanceClothing,2011-11-28T16:44:43Z,PerformanceClo,USA,en,423537363,FALSE
29633,62260,122,67787,mimi,2011-11-06T11:16:00Z,shi_miyamiya,長野県須坂市,ja,406191335,FALSE
522,358,35,475,✿ кυяомι ✿,2014-01-21T17:04:42Z,cure_lism,NA,ja,2303407705,FALSE
672,1839,79,2044,けぃ,2014-08-18T02:21:53Z,ninoninokeikei,NA,ja,2741027882,FALSE
120,465,2,565,zero_yamada,2012-04-20T13:49:43Z,zero_yamada,NA,ja,558733071,FALSE
1,15,0,1448,Diego Mercader Lopez,2012-12-21T05:59:47Z,dimelochic,NA,es,1025760433,FALSE
0,1,0,519,Dominiq Cunningham,2012-06-26T01:13:49Z,Bossgetbait,NA,en,618596483,FALSE
72,7,1,443,Sasso Christophe,2013-08-18T19:55:54Z,ChristopheSasso,NA,fr,1681477434,FALSE
808,489,0,1552,みーたむ。,2015-08-30T07:19:01Z,gjhpfm2177,NA,ja,3390240319,FALSE
10,22838,0,23521,えりか,2015-01-05T10:03:49Z,erica_xy,NA,ja,2959507501,FALSE
205069,150415,540,151959,MJ,2009-08-23T16:04:41Z,Sacredsecret,U.K.My favourite web site is,en,68173937,FALSE
394,362,74,480,Sprint Print,2013-02-07T16:21:57Z,sprintprint_uk,"Yate, Bristol, UK",en,1157585756,FALSE
60585,5582,0,6141,無料優良レポート屋｜ツイッター攻略術,2012-04-14T13:50:19Z,report01_follow,NA,ja,553547546,FALSE
137,112,7,194,Timothy Nyathi,2011-10-10T20:44:29Z,timothy_nyathi,South Africa,en,388490034,FALSE
627,375,231,495,ニコル,2011-09-02T11:10:55Z,fireblade331,NA,ja,366544525,FALSE
3,3,12,481,Mary Rose,2015-03-18T02:45:05Z,IamMay04,NA,en,3094736544,FALSE
9922,11366,1,12907,満腹クン＠ラーメン大好き,2012-12-02T16:39:56Z,kensyo10,新宿,ja,984945852,FALSE
392,715,1,924,女子力向上委員会,2014-04-07T01:08:52Z,lalalasee,NA,ja,2431227678,FALSE
40074,122498,1,134896,愛可愛非常愛,2010-06-18T01:19:44Z,deepblueworld,NA,en,156819648,FALSE
7765,98,9,115,鍵屋,2012-02-13T11:10:56Z,kalagi25,NA,ja,491200870,FALSE
36765,6643,0,6449,chiharulink,2011-12-16T04:18:33Z,chiharulink,NA,ja,438062998,FALSE
6753,1550,4004,2273,anthonymcdermott,2010-03-24T19:38:59Z,antomac,Ireland,en,126079581,FALSE
142,4396,0,4622,kokoronoido,2013-03-27T07:09:53Z,kokoronoido,本当の自分はいつもここに居る＾＾,ja,1306771393,FALSE
91,149,53,174,hiro@関東竜,2014-05-25T14:22:01Z,sk_dy_77,aichi→tokyo,ja,2522816084,FALSE
47485,1093,1397,1771,HIDETO KUMAGAWA,2010-02-07T03:25:26Z,kurenaihideto,日本（JAPAN）,ja,112053497,FALSE
482,548,7,2009,GetaGrip Productions,2012-03-11T16:49:41Z,GetaGripP1,USA,en,521473798,FALSE
0,3,0,554,Sebastiano,2012-06-01T22:27:04Z,Seba130978,NA,it,596859637,FALSE
78000,32270,13,31449,マンガENGLISH／相互フォロー支援,2012-02-05T15:05:39Z,mangaeigo1,東京,ja,483932189,FALSE
11573,6563,0,6326,相互フォロー支援,2014-05-28T19:57:06Z,echtelef,NA,ja,2530757461,FALSE
44724,14248,9,15573,インサイト（相互フォロー100%！）,2010-05-19T08:41:09Z,incite_cosme,山口県山口市,ja,145568549,FALSE
2008,260,946,4976,Lo,2012-12-27T18:45:50Z,lois_cahill,NA,en,1040307751,FALSE
160,10188,81,10091,SaKi*ﾟ+.*.｡,2014-05-09T03:41:38Z,ayaa_0414,NA,ja,2536395803,FALSE
